LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4814|CLI4814_0000001	hypothetical partial partial partial partial protein	2	235	10	2	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Phage_integrase	27.0	actNOG.ENOG4100MJS.meta_raw	81.0
CLI4814|CLI4814_0000002	hypothetical protein	232	1266	00	232	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41010BC.meta_raw	47.2
CLI4814|CLI4814_0000003	hypothetical protein	1798	2928	00	1798	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DDE_5	85.8	actNOG.ENOG4100IRG.meta_raw	173.9
CLI4814|CLI4814_0000004	taurine dioxygenase	860	1504	00	4422	-1	contig.2	cds	-	0.0	K03119	17.5	-	0.0	-	0.0	-	0.0	-	0.0	TauD	91.5	actNOG.ENOG4100FIW.meta_raw	278.7
CLI4814|CLI4814_0000005	non-ribosomal peptide synthetase terminal domain of unknown function	1944	5840	00	5506	-1	contig.2	cds	TIGR02353	470.2	K02364	104.2	-	0.0	-	0.0	F	87.4	AMP-binding,PP-binding,PP-binding	107.0,20.9,25.2	AMP-binding	83.2	actNOG.ENOG4100E2T.meta_raw	794.5
CLI4814|CLI4814_0000006	hypothetical partial partial partial partial protein	1	72	10	9869	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4814|CLI4814_0000007	acetoacetyl-CoA reductase	170	1006	00	10038	1	contig.3	cds	-	0.0	K00023	156.5	-	0.0	-	0.0	-	0.0	-	0.0	adh_short	181.1	actNOG.ENOG4100DHD.meta_raw	317.4
CLI4814|CLI4814_0000008	hypothetical protein	884	1153	00	10752	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4814|CLI4814_0000009	acetoacetyl-CoA reductase	1153	1893	00	11021	-1	contig.3	cds	-	0.0	K00023	94.1	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	164.7	actNOG.ENOG4100F5C.meta_raw	178.3
CLI4814|CLI4814_0000010	formyl-CoA transferase	2202	4487	00	12070	-1	contig.3	cds	-	0.0	K07749	203.6	-	0.0	-	0.0	-	0.0	-	0.0	CoA_transf_3,CoA_transf_3	95.3,243.4	actNOG.ENOG4100IK3.meta_raw	399.1
