LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4784|CLI4784_0000001	hypothetical partial partial partial partial protein	3	236	10	3	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	GFO_IDH_MocA	27.0	actNOG.ENOG4100DB3.meta_raw	33.4
CLI4784|CLI4784_0000002	hypothetical protein	508	660	00	508	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4784|CLI4784_0000003	def peptide deformylase	827	1576	00	827	-1	contig.1	cds	-	0.0	K06889	33.7	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_6	82.1	actNOG.ENOG4100R36.meta_raw	173.7
CLI4784|CLI4784_0000004	hypothetical protein	1628	1939	00	1628	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Sugar_tr	77.4	actNOG.ENOG4100CQ8.meta_raw	84.3
CLI4784|CLI4784_0000005	hypothetical partial partial partial partial protein	2290	2556	01	2290	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DDE_5	60.4	actNOG.ENOG4100DDJ.meta_raw	149.3
CLI4784|CLI4784_0000006	hypothetical partial partial partial partial protein	1	564	10	2558	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF4190,PASTA	26.7,28.0	actNOG.ENOG4100R9F.meta_raw	43.7
CLI4784|CLI4784_0000007	NADPH2:quinone reductase	671	1633	00	3228	-1	contig.2	cds	-	0.0	K00344	270.8	-	0.0	-	0.0	-	0.0	-	0.0	ADH_zinc_N	95.6	actNOG.ENOG4100FEU.meta_raw	332.6
CLI4784|CLI4784_0000008	hypothetical protein	1655	2470	00	4212	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100J96.meta_raw	286.3
CLI4784|CLI4784_0000009	hypothetical protein	2467	2907	00	5024	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SnoaL_2	47.1	actNOG.ENOG4100P23.meta_raw	155.9
CLI4784|CLI4784_0000010	hypothetical protein	2995	3600	00	5552	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N,TetR_C_11	42.3,108.2	actNOG.ENOG4100K4G.meta_raw	218.7
CLI4784|CLI4784_0000011	TetR/AcrR family transcriptional regulator, acrAB operon repressor	3833	4414	00	6390	1	contig.2	cds	-	0.0	K03577	34.6	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	42.1	actNOG.ENOG4100KWT.meta_raw	165.4
CLI4784|CLI4784_0000012	hypothetical protein	4561	4764	00	7118	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4784|CLI4784_0000013	hypothetical partial partial partial partial protein	4875	5267	01	7432	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100BF3.meta_raw	72.3
CLI4784|CLI4784_0000014	hypothetical partial partial partial partial protein	3	512	10	7827	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011M5.meta_raw	143.8
CLI4784|CLI4784_0000015	hypothetical protein	509	1093	00	8333	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RKD.meta_raw	136.9
CLI4784|CLI4784_0000016	acetoacetyl-CoA reductase	1147	1980	00	8971	-1	contig.3	cds	-	0.0	K00023	193.6	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	204.9	actNOG.ENOG4100DHD.meta_raw	375.3
CLI4784|CLI4784_0000017	NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family	2201	3313	00	10025	1	contig.3	cds	TIGR03989	541.0	K00121	407.3	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	84.7,76.8	actNOG.ENOG4100E88.meta_raw	543.1
CLI4784|CLI4784_0000018	enoyl-CoA hydratase	3310	4095	00	11134	1	contig.3	cds	-	0.0	K01692	254.5	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	179.2	actNOG.ENOG4100PCF.meta_raw	316.9
CLI4784|CLI4784_0000019	enoyl-(acyl carrier protein) reductase II	4130	5110	00	11954	1	contig.3	cds	-	0.0	K02371	313.3	-	0.0	-	0.0	-	0.0	-	0.0	NMO	192.1	actNOG.ENOG4100BSR.meta_raw	512.6
CLI4784|CLI4784_0000020	K01913 family protein	5226	6740	00	13050	1	contig.3	cds	-	0.0	K01913	426.1	-	0.0	-	0.0	F	213.4	AMP-binding	330.2	AMP-binding,AMP-binding_C	313.1,44.0	actNOG.ENOG4100BGV.meta_raw	499.3
CLI4784|CLI4784_0000021	ferredoxin-NADP+ reductase	6804	8492	00	14628	1	contig.3	cds	-	0.0	K00528	351.3	-	0.0	-	0.0	-	0.0	-	0.0	Fer4,Pyr_redox_2	27.1,27.9	actNOG.ENOG4100DAE.meta_raw	564.8
CLI4784|CLI4784_0000022	acyl-CoA dehydrogenase	8544	9695	00	16368	1	contig.3	cds	-	0.0	K00249	398.7	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	102.4,91.2,142.6	actNOG.ENOG4100BHN.meta_raw	574.8
CLI4784|CLI4784_0000023	probable F420-dependent oxidoreductase, MSMEG_2516 family	9703	10626	00	17527	-1	contig.3	cds	TIGR03621	240.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Bac_luciferase	107.3	actNOG.ENOG4100IYB.meta_raw	266.9
