LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4791|CLI4791_0000001	hypothetical partial partial partial partial protein	1	156	10	267	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000002	hypothetical protein	395	658	00	661	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000003	hypothetical protein	814	1905	00	1080	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Prim-Pol	141.3	actNOG.ENOG4100JMQ.meta_raw	334.5
CLI4791|CLI4791_0000004	hypothetical protein	2232	2711	00	2498	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000005	hypothetical protein	2771	3292	00	3037	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000006	putative transposase	3373	3780	00	3639	-1	contig.2	cds	-	0.0	K07499	24.5	-	0.0	-	0.0	-	0.0	-	0.0	Whib,HTH_23	68.1,36.0	actNOG.ENOG4100N1D.meta_raw	88.8
CLI4791|CLI4791_0000007	hypothetical protein	3874	4281	00	4140	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SSB	57.5	actNOG.ENOG4100Q4F.meta_raw	100.1
CLI4791|CLI4791_0000008	hypothetical partial partial partial partial protein	4613	5245	01	4879	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000009	hypothetical partial partial partial partial protein	3	317	10	5515	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100YN7.meta_raw	93.9
CLI4791|CLI4791_0000010	hypothetical partial partial partial partial protein	562	705	01	6074	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000011	hypothetical protein	467	1339	00	6686	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AurF	107.4	actNOG.ENOG41013D1.meta_raw	413.2
CLI4791|CLI4791_0000012	hypothetical protein	1487	2320	00	7706	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GEJ.meta_raw	214.1
CLI4791|CLI4791_0000013	enoyl-(acyl carrier protein) reductase II	2398	3336	00	8617	1	contig.4	cds	-	0.0	K02371	167.0	-	0.0	-	0.0	-	0.0	-	0.0	NMO	96.5	actNOG.ENOG4100SPI.meta_raw	179.8
CLI4791|CLI4791_0000014	hypothetical protein	3413	3976	00	9632	-1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000015	hypothetical protein	4124	4690	00	10343	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000016	antiSMASH PP-binding domain protein	4729	4995	00	10948	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PP-binding	27.5	-	0.0	actNOG.ENOG410118X.meta_raw	79.1
CLI4791|CLI4791_0000017	K00599 family protein	4992	6050	00	11211	1	contig.4	cds	-	0.0	K00599	22.9	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_2	51.5	actNOG.ENOG4100KJI.meta_raw	133.4
CLI4791|CLI4791_0000018	transketolase	6145	7197	00	12364	1	contig.4	cds	-	0.0	K00615	45.4	-	0.0	-	0.0	-	0.0	-	0.0	E1_dh	253.3	actNOG.ENOG4100CBY.meta_raw	434.7
CLI4791|CLI4791_0000019	hypothetical protein	7194	8183	00	13413	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Transket_pyr,Transketolase_C	153.9,111.7	actNOG.ENOG4100C4F.meta_raw	462.4
CLI4791|CLI4791_0000020	hypothetical protein	8186	8416	00	14405	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Biotin_lipoyl	62.4	actNOG.ENOG4101108.meta_raw	67.1
CLI4791|CLI4791_0000021	putative metabolite-proton symporter	8450	9793	00	14669	1	contig.4	cds	TIGR00883	415.4	K08172	431.2	-	0.0	-	0.0	-	0.0	-	0.0	Sugar_tr,Sugar_tr	78.5,43.3	actNOG.ENOG4100BEI.meta_raw	577.2
CLI4791|CLI4791_0000022	acetoacetyl-CoA reductase	9790	10542	00	16009	1	contig.4	cds	-	0.0	K00023	210.3	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	206.2	actNOG.ENOG4100EX4.meta_raw	247.0
CLI4791|CLI4791_0000023	hypothetical partial partial partial partial protein	10672	10779	01	16891	1	contig.4	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000024	hypothetical partial partial partial partial protein	2	208	10	17000	1	contig.5	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MctB	54.1	actNOG.ENOG4100D8X.meta_raw	57.4
CLI4791|CLI4791_0000025	CTP synthase	233	2008	00	17231	1	contig.5	cds	TIGR00337	729.2	K01937	840.2	-	0.0	-	0.0	-	0.0	-	0.0	CTP_synth_N,GATase	393.8,155.5	actNOG.ENOG4100CJU.meta_raw	1032.8
CLI4791|CLI4791_0000026	hypothetical partial partial partial partial protein	1	483	10	19047	-1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AAA_33	40.2	actNOG.ENOG4100IFX.meta_raw	60.8
CLI4791|CLI4791_0000027	hypothetical protein	537	1892	00	19583	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FGGY_N	88.4	actNOG.ENOG4100RFD.meta_raw	393.7
CLI4791|CLI4791_0000028	hypothetical protein	1918	2802	00	20964	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DeoC	131.1	actNOG.ENOG4100R55.meta_raw	308.4
CLI4791|CLI4791_0000029	TIGR03086 family protein	2813	3391	00	21859	-1	contig.6	cds	TIGR03086	94.9	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MDMPI_N	38.3	actNOG.ENOG4100IRN.meta_raw	241.4
CLI4791|CLI4791_0000030	hypothetical protein	3529	3918	00	22575	1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2267	98.2	actNOG.ENOG4100SNY.meta_raw	124.2
CLI4791|CLI4791_0000031	hypothetical protein	3970	5112	00	23016	-1	contig.6	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100HVD.meta_raw	371.4
CLI4791|CLI4791_0000032	homocysteine S-methyltransferase partial partial partial partial protein	5170	5787	01	24216	1	contig.6	cds	-	0.0	K00547	38.9	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100P54.meta_raw	242.4
CLI4791|CLI4791_0000033	putative c-type cytochrome biogenesis protein CcmF partial partial partial partial protein	3	1898	10	24838	-1	contig.7	cds	TIGR00353	410.4	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_C_asm,CcmF_C	115.4,220.7	actNOG.ENOG4100CDW.meta_raw	397.7
CLI4791|CLI4791_0000034	hypothetical protein	1895	2341	00	26730	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	CcmE	88.1	actNOG.ENOG410102A.meta_raw	77.3
CLI4791|CLI4791_0000035	hypothetical protein	2338	2460	00	27173	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4791|CLI4791_0000036	hypothetical protein	2460	3236	00	27295	-1	contig.7	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_C_asm	85.1	actNOG.ENOG4100HB9.meta_raw	203.7
