LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4824|CLI4824_0000001	def peptide deformylase partial partial partial partial protein	3	770	10	3	1	contig.1	cds	-	0.0	K06889	34.1	-	0.0	-	0.0	-	0.0	-	0.0	DLH	81.7	actNOG.ENOG4100J1M.meta_raw	260.0
CLI4824|CLI4824_0000002	hypothetical partial partial partial partial protein	2	904	10	889	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Anticodon_1	56.5	actNOG.ENOG4100BF9.meta_raw	449.0
CLI4824|CLI4824_0000003	hypothetical protein	953	1702	00	1840	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100H6K.meta_raw	362.5
CLI4824|CLI4824_0000004	hypothetical protein	1715	2215	00	2602	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HEPN	37.7	-	0.0
CLI4824|CLI4824_0000005	hypothetical protein	2212	2973	00	3099	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	UPF0158	48.7	actNOG.ENOG4100TIY.meta_raw	169.7
CLI4824|CLI4824_0000006	hypothetical protein	3032	3472	00	3919	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1707	70.1	actNOG.ENOG4100Q6I.meta_raw	148.3
CLI4824|CLI4824_0000007	putative membrane protein	3491	4450	00	4378	-1	contig.2	cds	-	0.0	K08978	21.0	-	0.0	-	0.0	-	0.0	-	0.0	EamA,EamA	59.0,74.0	actNOG.ENOG4100H8T.meta_raw	397.6
CLI4824|CLI4824_0000008	LysR family transcriptional activator, hca operon	4533	5444	00	5420	1	contig.2	cds	-	0.0	K05817	107.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_1,LysR_substrate	56.8,112.4	actNOG.ENOG4100FEX.meta_raw	362.3
CLI4824|CLI4824_0000009	(R,R)-butanediol dehydrogenase / diacetyl reductase	5413	6132	00	6300	-1	contig.2	cds	-	0.0	K03366	81.6	-	0.0	-	0.0	-	0.0	-	0.0	adh_short	128.0	actNOG.ENOG4100IF9.meta_raw	293.4
CLI4824|CLI4824_0000010	hypothetical partial partial partial partial protein	6129	6695	01	7016	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IJC.meta_raw	292.6
CLI4824|CLI4824_0000011	putative dTDP-glucose 4,6-dehydratase partial partial partial partial protein	1	615	10	7584	1	contig.3	cds	TIGR01181	300.5	K01711	61.0	-	0.0	-	0.0	-	0.0	-	0.0	GDP_Man_Dehyd	168.5	actNOG.ENOG4100BR6.meta_raw	329.4
CLI4824|CLI4824_0000012	putative dTDP-4-dehydrorhamnose 3,5-epimerase	612	1217	00	8195	1	contig.3	cds	TIGR01221	135.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	dTDP_sugar_isom	185.8	actNOG.ENOG4100H4V.meta_raw	255.3
CLI4824|CLI4824_0000013	nucleotide sugar dehydrogenase	1227	2576	00	8810	1	contig.3	cds	TIGR03026	410.6	K00012	603.4	-	0.0	-	0.0	-	0.0	-	0.0	UDPG_MGDP_dh_N,UDPG_MGDP_dh,UDPG_MGDP_dh_C	173.8,112.8,99.7	actNOG.ENOG4100BUF.meta_raw	662.4
CLI4824|CLI4824_0000014	putative benzoate transport	2587	3915	00	10170	1	contig.3	cds	TIGR00895	351.6	K08195	344.3	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	122.9	actNOG.ENOG4100C5T.meta_raw	524.1
CLI4824|CLI4824_0000015	hypothetical protein	3947	5362	00	11530	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2252	454.7	actNOG.ENOG4100BEM.meta_raw	636.8
CLI4824|CLI4824_0000016	hypothetical protein	5374	5610	00	12957	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QWR.meta_raw	73.7
CLI4824|CLI4824_0000017	hypothetical protein	5597	6079	00	13180	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF5130	128.3	actNOG.ENOG4100K2P.meta_raw	187.0
CLI4824|CLI4824_0000018	two-component response regulator, fimbrial Z protein FimZ	6202	6867	00	13785	1	contig.3	cds	-	0.0	K07688	70.4	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,GerE	38.0,46.3	actNOG.ENOG4100Z3U.meta_raw	190.1
