LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4806|CLI4806_0000001	hypothetical protein	360	638	00	360	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3040	53.3	actNOG.ENOG4100PYK.meta_raw	34.9
CLI4806|CLI4806_0000002	PPOX class F420-dependent enzyme, MSMEG_5819/OxyR family	964	1383	00	964	-1	contig.1	cds	TIGR04023	132.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Pyridox_oxidase	34.2	actNOG.ENOG4100X70.meta_raw	197.3
CLI4806|CLI4806_0000003	hypothetical protein	1881	2306	00	1881	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QWK.meta_raw	90.9
CLI4806|CLI4806_0000004	hypothetical protein	2556	3239	00	2556	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IBG.meta_raw	38.4
CLI4806|CLI4806_0000005	hypothetical protein	3792	4046	00	3792	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4806|CLI4806_0000006	general L-amino acid transport system substrate-binding protein	193	996	00	4515	1	contig.2	cds	-	0.0	K09969	31.8	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_3	140.0	actNOG.ENOG4100UVK.meta_raw	346.4
CLI4806|CLI4806_0000007	K07118 family protein	1032	1916	00	5354	1	contig.2	cds	-	0.0	K07118	37.6	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_10	45.5	actNOG.ENOG4100HHK.meta_raw	326.9
CLI4806|CLI4806_0000008	hypothetical protein	1922	3880	00	6244	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100DFV.meta_raw	1020.6
CLI4806|CLI4806_0000009	hypothetical protein	3873	4610	00	8195	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100BXZ.meta_raw	344.3
CLI4806|CLI4806_0000010	TetR/AcrR family transcriptional regulator, acrAB operon repressor	5424	6032	00	9746	1	contig.2	cds	-	0.0	K03577	37.2	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	37.0	actNOG.ENOG41014A4.meta_raw	75.0
