LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4798|CLI4798_0000001	kynB arylformamidase	173	1108	00	173	-1	contig.1	cds	-	0.0	K07130	58.9	-	0.0	-	0.0	-	0.0	-	0.0	Cyclase	76.1	actNOG.ENOG4100HHR.meta_raw	605.2
CLI4798|CLI4798_0000002	K01453 family protein	1134	2480	00	1134	-1	contig.1	cds	-	0.0	K01453	137.4	-	0.0	-	0.0	-	0.0	-	0.0	Beta-lactamase	84.5	actNOG.ENOG4100RGG.meta_raw	320.9
CLI4798|CLI4798_0000003	hypothetical protein	2541	2936	00	2541	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MIP	62.4	actNOG.ENOG4100H7I.meta_raw	105.9
CLI4798|CLI4798_0000004	hypothetical protein	3255	3524	00	3255	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_31	51.4	actNOG.ENOG4100Q08.meta_raw	127.2
CLI4798|CLI4798_0000005	methionine aminopeptidase, type I	3609	4436	00	3609	1	contig.1	cds	TIGR00500	223.9	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M24	140.4	actNOG.ENOG4100BXJ.meta_raw	429.8
CLI4798|CLI4798_0000006	hypothetical protein	4443	4874	00	4443	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	GtrA	60.8	actNOG.ENOG4100NT3.meta_raw	146.4
CLI4798|CLI4798_0000007	SDR family mycofactocin-dependent oxidoreductase	4881	5699	00	4881	-1	contig.1	cds	TIGR03971	316.9	K03366	157.1	-	0.0	-	0.0	-	0.0	-	0.0	adh_short	155.0	actNOG.ENOG4100GHK.meta_raw	289.6
CLI4798|CLI4798_0000008	hypothetical protein	5947	6153	00	5947	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4798|CLI4798_0000009	hypothetical protein	6157	6756	00	6157	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AHSA1	66.2	actNOG.ENOG4100HV8.meta_raw	199.7
CLI4798|CLI4798_0000010	putative homoserine O-acetyltransferase	6918	7982	00	6918	1	contig.1	cds	TIGR01392	152.7	K01259	35.4	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	48.9	actNOG.ENOG4100CMF.meta_raw	488.2
CLI4798|CLI4798_0000011	TetR/AcrR family transcriptional regulator, acrAB operon repressor	7949	8617	00	7949	-1	contig.1	cds	-	0.0	K03577	25.9	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	48.1	actNOG.ENOG4100MQF.meta_raw	227.6
CLI4798|CLI4798_0000012	K00517 family protein	8734	9945	00	8734	1	contig.1	cds	-	0.0	K00517	242.6	-	0.0	-	0.0	-	0.0	-	0.0	p450	73.4	actNOG.ENOG4100ECE.meta_raw	630.8
CLI4798|CLI4798_0000013	hypothetical protein	9960	10157	00	9960	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Fer4_13	51.3	actNOG.ENOG4100R6H.meta_raw	98.9
