LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4811|CLI4811_0000001	PFAM NMO domain partial partial partial partial protein	2	298	10	2	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	NMO	78.0	actNOG.ENOG4100BSR.meta_raw	163.0
CLI4811|CLI4811_0000002	enoyl-CoA hydratase	333	1118	00	333	-1	contig.1	cds	-	0.0	K01692	257.0	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	181.4	actNOG.ENOG4100PCF.meta_raw	318.4
CLI4811|CLI4811_0000003	NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family	1115	2227	00	1115	-1	contig.1	cds	TIGR03989	541.0	K00121	407.3	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	84.7,76.8	actNOG.ENOG4100E88.meta_raw	543.1
CLI4811|CLI4811_0000004	acetoacetyl-CoA reductase	2448	3281	00	2448	1	contig.1	cds	-	0.0	K00023	193.6	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	204.9	actNOG.ENOG4100DHD.meta_raw	375.3
CLI4811|CLI4811_0000005	hypothetical protein	3335	3919	00	3335	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RKD.meta_raw	137.3
CLI4811|CLI4811_0000006	hypothetical protein	3916	4671	00	3916	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011M5.meta_raw	138.5
CLI4811|CLI4811_0000007	virulence factor Mce family protein	4886	6226	00	4886	-1	contig.1	cds	TIGR00996	201.5	K02067	101.8	-	0.0	-	0.0	-	0.0	-	0.0	MlaD,Mce4_CUP1	56.3,29.2	actNOG.ENOG4100EJU.meta_raw	399.9
CLI4811|CLI4811_0000008	virulence factor Mce family protein	6228	7553	00	6228	-1	contig.1	cds	TIGR00996	220.6	K02067	78.8	-	0.0	-	0.0	-	0.0	-	0.0	MlaD,Mce4_CUP1	51.1,27.7	actNOG.ENOG4100C0H.meta_raw	426.1
CLI4811|CLI4811_0000009	virulence factor Mce family protein	7553	8803	00	7553	-1	contig.1	cds	TIGR00996	221.0	K02067	65.8	-	0.0	-	0.0	-	0.0	-	0.0	MlaD,Mce4_CUP1	41.9,25.6	actNOG.ENOG4100UAK.meta_raw	364.2
CLI4811|CLI4811_0000010	virulence factor Mce family protein	8805	9875	00	8805	-1	contig.1	cds	TIGR00996	176.1	K02067	84.4	-	0.0	-	0.0	-	0.0	-	0.0	MlaD	47.2	actNOG.ENOG4100BSY.meta_raw	341.0
CLI4811|CLI4811_0000011	virulence factor Mce family protein	9872	11041	00	9872	-1	contig.1	cds	TIGR00996	206.7	K02067	95.0	-	0.0	-	0.0	-	0.0	-	0.0	MlaD	47.6	actNOG.ENOG4100I2S.meta_raw	418.4
CLI4811|CLI4811_0000012	virulence factor Mce family protein	11038	12441	00	11038	-1	contig.1	cds	TIGR00996	180.5	K02067	58.6	-	0.0	-	0.0	-	0.0	-	0.0	MlaD,Mce4_CUP1	41.0,164.5	actNOG.ENOG4100GMM.meta_raw	316.2
CLI4811|CLI4811_0000013	putative ABC transport permease subunit	12446	13276	00	12446	-1	contig.1	cds	TIGR00056	115.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MlaE	169.2	actNOG.ENOG4100EPX.meta_raw	329.5
CLI4811|CLI4811_0000014	putative ABC transport permease subunit	13288	14058	00	13288	-1	contig.1	cds	TIGR00056	151.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MlaE	200.6	actNOG.ENOG4100UNY.meta_raw	340.6
CLI4811|CLI4811_0000015	iron(III) transport system ATP-binding protein	14363	15052	00	14363	1	contig.1	cds	-	0.0	K02010	188.7	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	97.4	actNOG.ENOG4100DCZ.meta_raw	454.7
