LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4801|CLI4801_0000001	hypothetical partial partial partial partial protein	3	383	10	3	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Trp_oprn_chp	85.5	actNOG.ENOG41011IN.meta_raw	71.7
CLI4801|CLI4801_0000002	tryptophan synthase beta chain	433	1281	00	433	1	contig.1	cds	-	0.0	K01696	80.1	-	0.0	-	0.0	-	0.0	-	0.0	IGPS	252.3	actNOG.ENOG4100BH9.meta_raw	414.8
CLI4801|CLI4801_0000003	prolipoprotein diacylglyceryl transferase	1286	2221	00	1286	1	contig.1	cds	TIGR00544	133.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	LGT	205.4	actNOG.ENOG4100C9H.meta_raw	490.9
CLI4801|CLI4801_0000004	TIGR02453 family protein	2227	2865	00	2227	1	contig.1	cds	TIGR02453	115.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2461	151.3	actNOG.ENOG4100IK6.meta_raw	289.6
CLI4801|CLI4801_0000005	hypothetical protein	3205	3561	00	3205	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	VanZ	33.4	actNOG.ENOG4100TG0.meta_raw	129.0
CLI4801|CLI4801_0000006	pyruvate kinase	3740	5080	00	3740	1	contig.1	cds	TIGR01064	506.9	K00873	625.8	-	0.0	-	0.0	-	0.0	-	0.0	PK,PK_C	346.1,84.1	actNOG.ENOG4100C8W.meta_raw	720.6
CLI4801|CLI4801_0000007	putative acyl-CoA thioesterase II	5100	6023	00	5100	1	contig.1	cds	TIGR00189	275.4	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	4HBT_3	202.9	actNOG.ENOG4100DPM.meta_raw	381.9
CLI4801|CLI4801_0000008	def peptide deformylase	6020	6730	00	6020	1	contig.1	cds	-	0.0	K06889	75.8	-	0.0	-	0.0	-	0.0	-	0.0	DLH	150.3	actNOG.ENOG4100H5B.meta_raw	222.5
CLI4801|CLI4801_0000009	probable F420-dependent oxidoreductase, MSMEG_2256 family	6737	7720	00	6737	-1	contig.1	cds	TIGR03617	402.6	K04091	49.1	-	0.0	-	0.0	-	0.0	-	0.0	Bac_luciferase	186.3	actNOG.ENOG4100DFE.meta_raw	413.9
CLI4801|CLI4801_0000010	OAH/OAS sulfhydrylase	7812	9131	00	7812	1	contig.1	cds	TIGR01326	584.2	K01740	749.8	-	0.0	-	0.0	-	0.0	-	0.0	Cys_Met_Meta_PP	426.7	actNOG.ENOG41014RX.meta_raw	758.1
