LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4822|CLI4822_0000001	hypothetical partial partial partial partial protein	3	209	10	3	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IVA.meta_raw	43.3
CLI4822|CLI4822_0000002	putative heme exporter protein CcmB	206	883	00	206	1	contig.1	cds	TIGR01190	33.7	K02194	86.1	-	0.0	-	0.0	-	0.0	-	0.0	CcmB	57.6	actNOG.ENOG41010XR.meta_raw	58.0
CLI4822|CLI4822_0000003	hypothetical protein	880	1656	00	880	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_C_asm	85.0	actNOG.ENOG4100HB9.meta_raw	203.3
CLI4822|CLI4822_0000004	hypothetical protein	1656	1778	00	1656	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4822|CLI4822_0000005	hypothetical protein	1775	2221	00	1775	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	CcmE	88.1	actNOG.ENOG410102A.meta_raw	77.3
CLI4822|CLI4822_0000006	putative c-type cytochrome biogenesis protein CcmF	2218	4206	00	2218	1	contig.1	cds	TIGR00353	410.8	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_C_asm,CcmF_C	115.3,220.6	actNOG.ENOG4100CDW.meta_raw	397.8
CLI4822|CLI4822_0000007	cytochrome c-type biogenesis protein CcmH	4199	4696	00	4199	1	contig.1	cds	-	0.0	K02200	117.6	-	0.0	-	0.0	-	0.0	-	0.0	CcmH	106.1	-	0.0
CLI4822|CLI4822_0000008	type IV pilus assembly protein PilF	4693	5481	00	4693	1	contig.1	cds	-	0.0	K02656	29.2	-	0.0	-	0.0	-	0.0	-	0.0	TPR_20	28.5	actNOG.ENOG4100EJ3.meta_raw	29.3
CLI4822|CLI4822_0000009	putative periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily	5478	6107	00	5478	1	contig.1	cds	TIGR00385	103.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AhpC-TSA	78.3	actNOG.ENOG4100RH8.meta_raw	115.4
CLI4822|CLI4822_0000010	hypothetical protein	6104	6538	00	6104	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4822|CLI4822_0000011	thiol:disulfide interchange protein DsbA partial partial partial partial protein	6640	7119	01	6640	1	contig.1	cds	-	0.0	K03673	31.4	-	0.0	-	0.0	-	0.0	-	0.0	Thioredoxin_4	44.1	actNOG.ENOG4100IK1.meta_raw	168.7
CLI4822|CLI4822_0000012	monovalent cation:H+ antiporter, CPA1 family partial partial partial partial protein	1	1182	10	7122	1	contig.2	cds	-	0.0	K03316	176.5	-	0.0	-	0.0	-	0.0	-	0.0	Na_H_Exchanger,TrkA_C	129.0,48.2	actNOG.ENOG4100BHE.meta_raw	532.3
CLI4822|CLI4822_0000013	lipoprotein signal peptidase	1190	1732	00	8311	1	contig.2	cds	TIGR00077	86.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_A8	106.3	actNOG.ENOG4100N0J.meta_raw	266.7
CLI4822|CLI4822_0000014	pseudouridine synthase, RluA family	1736	2668	00	8857	1	contig.2	cds	TIGR00005	278.2	K06183	27.1	-	0.0	-	0.0	-	0.0	-	0.0	PseudoU_synth_2	115.0	actNOG.ENOG4100BTV.meta_raw	494.7
CLI4822|CLI4822_0000015	hypothetical partial partial partial partial protein	2703	3071	01	9824	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100SX1.meta_raw	67.9
CLI4822|CLI4822_0000016	hypothetical partial partial partial partial protein	2	532	10	10195	-1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AraC_binding	29.2	actNOG.ENOG4100E6F.meta_raw	122.6
CLI4822|CLI4822_0000017	biotin synthesis protein BioC	537	1106	00	10730	1	contig.3	cds	-	0.0	K02169	51.3	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_11	77.3	actNOG.ENOG4100M46.meta_raw	241.9
CLI4822|CLI4822_0000018	hypothetical protein	1123	1581	00	11316	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cupin_2	40.7	actNOG.ENOG4100K40.meta_raw	172.8
