LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4838|CLI4838_0000001	hypothetical partial partial partial partial protein	3	821	10	3	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Orn_Arg_deC_N,Orn_DAP_Arg_deC	76.8,53.2	actNOG.ENOG4100CGP.meta_raw	312.8
CLI4838|CLI4838_0000002	S-adenosylmethionine decarboxylase proenzyme, Bacillus form partial partial partial partial protein	1015	2157	01	1015	1	contig.1	cds	TIGR03330	96.8	K00797	147.9	-	0.0	-	0.0	-	0.0	-	0.0	AdoMet_dc,Spermine_synth	97.0,51.5	actNOG.ENOG410132Z.meta_raw	349.2
CLI4838|CLI4838_0000003	hypothetical partial partial partial partial protein	2	217	10	2161	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GTH.meta_raw	38.4
CLI4838|CLI4838_0000004	hypothetical protein	230	1003	00	2389	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M50B	171.4	actNOG.ENOG4100III.meta_raw	242.9
CLI4838|CLI4838_0000005	deazaflavin-dependent oxidoreductase, nitroreductase family	1028	1450	00	3187	1	contig.2	cds	TIGR00026	87.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF385	110.7	actNOG.ENOG4100N20.meta_raw	182.0
CLI4838|CLI4838_0000006	hypothetical protein	1485	1919	00	3644	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Haem_degrading	75.3	actNOG.ENOG4100RXA.meta_raw	206.4
CLI4838|CLI4838_0000007	hypothetical protein	2486	2752	00	4645	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Transgly_assoc	46.1	actNOG.ENOG4100SFM.meta_raw	93.8
CLI4838|CLI4838_0000008	hypothetical protein	2843	3205	00	5002	-1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100KPG.meta_raw	77.2
CLI4838|CLI4838_0000009	glutamine synthetase, type I	3611	5032	00	5770	-1	contig.2	cds	TIGR00653	679.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Gln-synt_N,Gln-synt_C	87.5,456.0	actNOG.ENOG4100BTH.meta_raw	905.3
CLI4838|CLI4838_0000010	hypothetical protein	5218	5691	00	7377	1	contig.2	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	RDD	26.7	actNOG.ENOG4100N9H.meta_raw	146.2
CLI4838|CLI4838_0000011	hypothetical protein	194	1537	00	8086	1	contig.3	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF445	337.2	actNOG.ENOG4100DA5.meta_raw	612.2
