LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4796|CLI4796_0000001	hypothetical partial partial partial partial protein	2	190	10	2	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100E3J.meta_raw	28.6
CLI4796|CLI4796_0000002	hypothetical protein	197	808	00	197	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SNARE_assoc	66.4	actNOG.ENOG4100H9Q.meta_raw	303.5
CLI4796|CLI4796_0000003	hypothetical protein	821	1369	00	821	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	RibD_C	84.2	actNOG.ENOG4100I2R.meta_raw	285.4
CLI4796|CLI4796_0000004	hypothetical protein	1464	1661	00	1464	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Fer4_13	51.3	actNOG.ENOG4100R6H.meta_raw	98.9
CLI4796|CLI4796_0000005	K00517 family protein	1676	2887	00	1676	-1	contig.1	cds	-	0.0	K00517	243.8	-	0.0	-	0.0	-	0.0	-	0.0	p450	73.4	actNOG.ENOG4100ECE.meta_raw	630.5
CLI4796|CLI4796_0000006	TetR/AcrR family transcriptional regulator, acrAB operon repressor	3004	3672	00	3004	1	contig.1	cds	-	0.0	K03577	26.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	48.1	actNOG.ENOG4100MQF.meta_raw	229.4
CLI4796|CLI4796_0000007	putative homoserine O-acetyltransferase	3639	4703	00	3639	-1	contig.1	cds	TIGR01392	152.3	K01259	35.6	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	48.9	actNOG.ENOG4100CMF.meta_raw	487.9
CLI4796|CLI4796_0000008	hypothetical protein	4865	5464	00	4865	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AHSA1	65.9	actNOG.ENOG4100HV8.meta_raw	197.2
CLI4796|CLI4796_0000009	hypothetical protein	5468	5674	00	5468	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4796|CLI4796_0000010	SDR family mycofactocin-dependent oxidoreductase	5923	6741	00	5923	1	contig.1	cds	TIGR03971	320.0	K03366	159.0	-	0.0	-	0.0	-	0.0	-	0.0	adh_short	157.9	actNOG.ENOG4100GHK.meta_raw	291.5
